subj,tr_id,tr_type,x1,y1,dur1,gap1,x2,y2,dur2,gap2,x3,y3,dur3,gap3,x4,y4,dur4,gap4,x5,y5,dur5
P004,8.3,L,-8.333333333333371,-6.9214814814814645,216,52,-4.06666666666672,-203.94666666666672,690,46,7.2000000000000455,2.085925925925949,206,24,-9.0,47.8814814814815,422,50,5.866666666666674,-101.92592592592592,190
P004,8.4,F,-34.33333333333337,-0.9481481481481637,154,34,39.66666666666663,-0.47407407407405344,336,26,-25.26666666666665,-3.508148148148166,268,28,41.66666666666663,-4.361481481481519,264,34,3.2000000000000455,-141.27407407407406,650
P004,9.0,L,4.533333333333303,-10.714074074074006,324,12,-0.466666666666697,13.937777777777796,154,28,-56.5333333333333,115.48444444444442,154,66,3.8666666666666742,-182.61333333333334,270,52,12.200000000000045,-119.94074074074075,172
P004,9.1,F,1.0666666666667197,77.4637037037038,104,42,-5.2666666666666515,-17.730370370370395,184,26,-47.4666666666667,-23.324444444444453,224,156,14.266666666666652,-23.703703703703695,114,16,31.66666666666663,-18.583703703703748,212
P004,9.2,H,-4.600000000000023,83.81629629629629,128,48,7.466666666666697,-30.814814814814838,128,54,-110.26666666666665,-106.951111111111,262,214,-58.4666666666667,-25.979259259259265,136,32,42.66666666666663,-36.31407407407397,174
P004,9.3,F,-28.799999999999955,10.998518518518495,138,28,28.866666666666674,12.136296296296223,196,48,-2.1333333333333258,-114.72592592592594,144,52,-20.66666666666663,2.560000000000059,134,12,-33.5333333333333,11.567407407407472,188
P004,9.4,H,16.399999999999977,-6.542222222222222,188,50,-89.39999999999998,-74.2399999999999,178,46,2.1333333333333258,37.262222222222135,382,34,-83.60000000000002,27.21185185185186,238,40,-113.5333333333333,-29.771851851851807,194
P004,10.0,F,-15.06666666666672,65.51703703703708,120,26,-9.600000000000023,13.274074074074065,162,44,-3.6666666666666288,-84.00592592592596,210,48,1.0666666666667197,34.03851851851846,126,24,40.60000000000002,48.82962962962961,186
P004,10.1,L,-3.6000000000000227,-87.32444444444445,124,36,8.600000000000023,61.43999999999994,440,26,-0.06666666666671972,8.343703703703682,450,52,5.2666666666666515,-148.29037037037034,180,22,-13.333333333333371,-207.2651851851852,184
P004,10.2,H,91.0,-18.773333333333312,138,50,-31.06666666666672,-55.27703703703696,212,202,-48.5333333333333,-54.897777777777776,198,28,7.7333333333333485,-95.76296296296294,342,64,-173.0,-89.50518518518516,224
P004,10.3,L,0.2666666666666515,-26.832592592592505,204,40,39.26666666666665,46.55407407407415,178,54,-67.5333333333333,63.81037037037038,226,34,42.93333333333328,98.98666666666668,224,42,-5.2000000000000455,186.88,202
P004,10.4,F,-15.06666666666672,-7.111111111111086,142,24,35.0,10.334814814814763,394,28,-20.200000000000045,-5.025185185185137,188,32,-1.3333333333333712,-107.51999999999998,210,46,-19.799999999999955,-13.084444444444387,138
P004,11.0,H,3.7333333333333485,-24.367407407407427,298,182,-21.66666666666663,-31.57333333333321,350,40,5.600000000000023,43.425185185185114,162,32,6.666666666666629,79.54962962962964,220,38,-15.06666666666672,150.9451851851852,242
P004,11.1,L,-29.73333333333335,-12.800000000000011,190,208,-16.33333333333337,124.39703703703708,330,32,72.20000000000005,90.35851851851851,158,40,-12.06666666666672,171.14074074074074,348,68,-5.133333333333326,-97.8488888888889,322
P004,11.2,F,-15.466666666666697,19.342222222222176,206,26,29.133333333333326,16.971851851851852,230,30,-40.200000000000045,17.91999999999996,224,50,-1.9333333333332803,-99.65037037037041,238,40,34.0,17.82518518518509,362
P004,11.3,H,-41.33333333333337,-10.33481481481482,234,38,48.0,-23.608888888888885,250,32,64.4666666666667,-103.06370370370371,306,56,-51.60000000000002,-118.89777777777778,176,36,73.60000000000002,-146.39407407407407,288
P004,11.4,F,172.93333333333328,8.248888888888928,126,52,43.66666666666663,17.91999999999996,164,26,-20.466666666666697,9.481481481481524,324,48,2.2000000000000455,-115.48444444444436,296,334,-9.0,16.497777777777742,266
P004,12.0,F,-2.466666666666697,-5.688888888888869,158,20,25.533333333333303,4.835555555555629,246,26,-18.533333333333303,-2.1807407407407027,176,44,-4.533333333333303,-102.77925925925922,148,52,-15.533333333333303,13.937777777777796,200
P004,12.1,L,31.73333333333335,19.437037037037044,214,22,1.7999999999999545,12.041481481481469,184,16,-9.0,32.71111111111111,156,58,-8.0,208.97185185185185,214,20,5.7333333333333485,235.04592592592587,166
P004,12.2,H,-36.66666666666663,9.481481481481524,214,52,22.866666666666674,-112.35555555555555,342,54,-28.133333333333326,-31.57333333333321,160,26,-63.200000000000045,41.5288888888889,268,52,-15.466666666666697,148.48000000000002,192
P004,12.3,L,-13.200000000000045,10.240000000000009,256,22,23.33333333333337,-39.34814814814814,284,32,69.66666666666663,-86.75555555555553,214,38,27.06666666666672,-44.37333333333322,154,38,-13.866666666666674,-141.93777777777774,162
P004,12.4,H,-30.93333333333328,-64.18962962962962,140,24,27.133333333333326,-37.16740740740738,154,40,-40.0,88.46222222222218,234,44,84.39999999999998,-52.90666666666658,236,352,-52.0,91.5911111111111,296
P004,13.0,F,-21.533333333333303,0.37925925925924275,122,36,20.73333333333335,32.52148148148149,142,18,38.66666666666663,33.943703703703704,298,48,12.06666666666672,-90.92740740740737,302,42,-10.399999999999977,27.117037037037107,172
P004,13.1,H,8.133333333333326,-238.45925925925928,106,32,-2.2666666666666515,-81.91999999999996,324,22,35.0,-105.52888888888879,268,322,30.466666666666697,-265.7659259259259,194,14,23.399999999999977,-248.60444444444448,164
P004,13.2,L,-7.333333333333371,-143.07555555555552,124,54,-0.533333333333303,11.662222222222226,336,16,-5.399999999999977,50.251851851851825,252,44,3.2000000000000455,-32.80592592592592,328,20,-8.200000000000045,8.912592592592546,156
P004,13.3,F,4.133333333333326,-3.8874074074074088,160,22,35.93333333333328,5.499259259259247,222,26,-30.799999999999955,9.007407407407413,208,264,32.06666666666672,7.205925925925953,126,12,44.26666666666665,8.059259259259306,572
P004,13.4,L,-2.3333333333333712,-263.1111111111111,124,44,4.666666666666629,3.8874074074074088,254,22,4.133333333333326,64.18962962962962,316,50,18.26666666666665,-119.46666666666664,240,34,5.533333333333303,-202.714074074074,168
P004,14.0,F,8.799999999999955,-6.637037037037032,136,22,-16.466666666666697,16.308148148148234,164,12,-26.93333333333328,15.26518518518526,158,30,42.60000000000002,10.619259259259252,402,42,-11.466666666666697,-92.91851851851851,140
P004,14.1,L,13.799999999999955,-138.90370370370368,136,54,5.866666666666674,-27.59111111111116,330,248,-1.466666666666697,-197.9733333333333,130,12,8.399999999999977,-188.01777777777772,150,56,-6.466666666666697,-23.608888888888885,268
P004,14.2,H,-7.133333333333326,-77.46370370370369,420,30,15.06666666666672,-6.162962962962979,208,54,-59.39999999999998,-109.51111111111112,230,52,-67.26666666666665,-3.508148148148166,150,52,71.20000000000005,30.340740740740785,468
P004,14.3,F,10.533333333333303,-45.79555555555544,120,24,21.133333333333326,6.3525925925926,152,14,40.799999999999955,11.282962962962984,286,28,-23.866666666666674,11.75703703703698,322,28,36.73333333333335,16.687407407407477,190
P004,14.4,H,77.26666666666665,-10.145185185185255,150,32,-0.7999999999999545,-73.29185185185173,248,12,2.3999999999999773,-56.13037037037037,170,34,95.33333333333337,-83.24740740740731,218,34,-5.666666666666629,-107.99407407407404,246
P004,15.0,L,-3.7999999999999545,31.952592592592623,190,54,18.533333333333303,-124.39703703703702,150,40,6.333333333333371,-222.24592592592592,184,8,13.666666666666629,-214.8503703703704,206,154,7.06666666666672,142.22222222222217,158
P004,15.1,F,51.26666666666665,13.842962962962929,126,18,21.533333333333303,30.245925925925917,158,28,-33.0,24.651851851851802,304,32,38.799999999999955,28.8237037037037,238,44,3.533333333333303,-84.29037037037034,262
P004,15.2,H,8.866666666666674,-24.65185185185186,160,206,37.06666666666672,-45.60592592592593,188,48,-56.26666666666665,-69.68888888888887,134,30,-44.66666666666663,30.62518518518516,232,42,41.5333333333333,82.96296296296293,288
P004,15.3,F,-17.93333333333328,-9.007407407407413,344,50,14.06666666666672,-141.4637037037037,330,28,15.866666666666674,-19.247407407407366,164,22,56.133333333333326,-18.868148148148123,182,28,-25.866666666666674,-9.197037037037092,392
P004,15.4,H,-43.5333333333333,-23.41925925925932,146,32,37.93333333333328,-84.38518518518521,152,356,72.79999999999995,-69.97333333333324,192,46,-5.399999999999977,96.14222222222224,516,32,-91.0,-41.90814814814814,254
P004,16.0,F,-2.0,-14.980740740740714,264,24,38.60000000000002,1.9911111111110813,222,50,2.6666666666666288,-114.06222222222215,270,54,-21.66666666666663,6.3525925925926,180,34,31.399999999999977,13.937777777777796,194
P004,16.1,H,-13.0,-146.6785185185185,124,54,3.2666666666666515,1.137777777777842,166,30,61.39999999999998,-59.92296296296297,182,212,29.866666666666674,88.84148148148154,286,24,-25.866666666666674,106.38222222222225,218
P004,16.2,L,22.33333333333337,-3.8874074074074088,182,24,-1.0,38.494814814814845,190,52,-18.73333333333335,-148.3851851851852,158,32,-14.333333333333371,-238.17481481481485,288,52,19.73333333333335,-101.357037037037,136
P004,16.3,H,-44.200000000000045,10.050370370370388,170,30,18.66666666666663,-8.438518518518492,208,52,-101.4666666666667,-136.62814814814817,182,64,16.466666666666697,104.48592592592593,138,48,28.600000000000023,191.71555555555562,280
P004,16.4,F,18.133333333333326,48.82962962962961,116,28,-17.600000000000023,-27.970370370370347,350,32,49.33333333333337,-17.730370370370395,406,32,-43.93333333333328,-10.714074074074006,114,200,-33.33333333333337,-15.834074074074124,194
P004,17.0,H,-4.333333333333371,-13.653333333333308,210,36,-42.133333333333326,53.001481481481505,276,22,-4.466666666666697,81.16148148148147,384,54,-58.866666666666674,-33.564444444444405,150,34,4.133333333333326,-126.6725925925926,174
P004,17.1,F,6.333333333333371,-69.30962962962963,140,24,2.2000000000000455,-23.324444444444453,250,18,-24.66666666666663,-19.626666666666722,210,52,6.399999999999977,-168.10666666666657,320,56,16.33333333333337,-34.98666666666662,172
P004,17.2,L,3.3999999999999773,-89.12592592592591,138,28,4.600000000000023,-0.7585185185184855,222,28,9.399999999999977,86.37629629629635,190,64,2.466666666666697,-209.63555555555558,328,8,10.600000000000023,-213.80740740740742,148
P004,17.3,H,86.20000000000005,-8.817777777777735,160,48,-8.733333333333348,-21.712592592592557,230,20,-5.333333333333371,21.807407407407368,200,24,30.600000000000023,51.200000000000045,180,22,28.93333333333328,99.46074074074068,160
P004,17.4,L,2.7999999999999545,128.18962962962962,142,46,6.600000000000023,-76.13629629629622,360,178,8.266666666666652,-7.395555555555518,314,54,-3.9333333333332803,-202.33481481481482,152,50,-91.86666666666667,-25.505185185185155,172
P004,18.0,L,-24.600000000000023,61.629629629629676,188,54,-4.666666666666629,-145.25629629629628,316,16,-13.799999999999955,-115.6740740740741,194,38,7.600000000000023,-21.712592592592557,228,24,-12.06666666666672,41.05481481481479,236
P004,18.1,H,-20.466666666666697,50.34666666666669,180,48,3.9333333333332803,-73.76592592592584,668,20,-27.466666666666697,-43.89925925925917,222,48,-10.666666666666629,22.281481481481478,186,22,33.39999999999998,61.72444444444443,224
P004,18.2,F,-31.133333333333326,-34.70222222222225,176,26,15.466666666666697,-14.601481481481471,216,32,-12.200000000000045,-142.12740740740736,298,52,7.600000000000023,-34.51259259259257,176,18,16.73333333333335,-8.912592592592546,148
P004,18.3,H,75.86666666666667,-19.626666666666722,156,28,-9.733333333333348,-30.056296296296296,170,30,-21.06666666666672,52.24296296296302,356,56,92.39999999999998,-143.54962962962964,244,38,17.866666666666674,30.81481481481478,216
P004,18.4,F,17.600000000000023,-25.0311111111111,196,20,-7.466666666666697,-30.435555555555595,134,44,4.2000000000000455,-128.47407407407405,368,8,12.266666666666652,-141.17925925925925,116,52,-2.2000000000000455,16.02370370370363,162
P004,19.0,H,-3.466666666666697,-87.89333333333332,120,50,22.600000000000023,37.07259259259263,180,26,3.6000000000000227,90.35851851851851,268,38,101.39999999999998,-2.560000000000059,218,52,20.33333333333337,-114.72592592592594,268
P004,19.1,F,45.33333333333337,-18.868148148148123,140,24,-15.866666666666674,-11.472592592592605,164,16,-34.73333333333335,-9.197037037037092,224,32,41.133333333333326,-17.445925925925906,172,50,14.733333333333348,-151.79851851851856,184
P004,19.2,L,-4.133333333333326,98.89185185185181,126,58,-9.93333333333328,-110.83851851851847,222,38,14.600000000000023,-50.820740740740746,264,42,-9.866666666666674,51.2948148148148,198,30,0.20000000000004547,142.12740740740742,752
P004,19.3,F,-20.533333333333303,-29.48740740740743,176,30,39.799999999999955,-31.857777777777812,384,50,7.7999999999999545,-166.5896296296296,262,34,-13.93333333333328,-41.90814814814814,186,22,19.399999999999977,-27.875555555555536,186
P004,19.4,L,111.13333333333333,-12.705185185185144,124,34,28.33333333333337,-7.205925925925953,188,48,-11.666666666666629,-126.48296296296292,168,22,-32.200000000000045,-156.06518518518521,260,30,51.866666666666674,-158.24592592592592,212
P004,20.0,F,3.3333333333333712,-51.19999999999999,220,22,-13.200000000000045,-19.342222222222176,234,28,45.33333333333337,-20.100740740740775,222,48,7.333333333333371,-153.78962962962964,162,34,-21.26666666666665,-21.997037037037103,242
P004,20.1,L,3.2666666666666515,-57.17333333333323,206,52,17.06666666666672,49.30370370370372,188,50,2.2666666666666515,142.79111111111115,226,48,9.600000000000023,21.902222222222235,772,52,-11.200000000000045,-65.23259259259248,222
P004,20.2,H,3.2000000000000455,-40.011851851851816,146,46,-5.466666666666697,47.122962962963015,154,48,-18.133333333333326,-115.95851851851842,280,16,-38.4666666666667,-100.69333333333333,192,66,-81.06666666666672,132.6459259259259,128
P004,20.3,L,-9.399999999999977,-18.48888888888888,224,42,4.133333333333326,18.488888888888937,202,54,-3.466666666666697,-191.71555555555562,176,46,-2.8666666666666742,-43.89925925925917,154,24,-2.9333333333332803,3.508148148148166,204
P004,20.4,H,-15.533333333333303,-89.41037037037029,196,30,67.60000000000002,-96.14222222222219,184,36,18.73333333333335,17.73037037037045,356,40,-18.26666666666665,68.93037037037038,288,50,-12.866666666666674,-99.08148148148149,272
P004,21.0,F,3.533333333333303,-70.7318518518519,128,26,7.533333333333303,1.7066666666665924,150,20,36.4666666666667,11.946666666666715,196,34,-36.39999999999998,17.161481481481474,424,30,10.266666666666652,16.971851851851852,196
P004,21.1,H,4.06666666666672,-125.53481481481481,124,42,37.93333333333328,-16.68740740740742,180,22,27.66666666666663,66.74962962962957,328,18,12.533333333333303,88.46222222222218,144,216,-93.26666666666665,-80.59259259259261,146
P004,21.2,L,16.26666666666665,-15.454814814814767,290,16,3.8666666666666742,-4.645925925925894,194,216,2.2666666666666515,28.728888888888832,434,22,22.533333333333303,5.309629629629626,220,26,-1.466666666666697,-50.06222222222215,230
P004,21.3,F,-29.600000000000023,-36.88296296296295,130,14,-11.0,-14.03259259259255,148,28,52.5333333333333,-9.291851851851789,278,50,3.8666666666666742,-139.75703703703704,336,52,-9.0,-18.773333333333312,196
P004,21.4,L,3.0666666666667197,122.88,162,52,-0.7333333333333485,-21.807407407407425,490,38,12.733333333333348,48.73481481481474,406,40,-11.399999999999977,-79.45481481481471,308,38,8.333333333333371,-127.05185185185184,158
P004,22.0,F,-17.399999999999977,-25.884444444444398,152,28,36.33333333333337,-29.013333333333378,178,10,46.866666666666674,-32.42666666666668,176,32,-34.60000000000002,-34.4177777777777,232,48,-2.466666666666697,-175.69185185185182,120
P004,22.1,L,46.200000000000045,-10.050370370370388,148,26,7.133333333333326,72.5333333333333,236,36,-10.466666666666697,167.3481481481482,316,228,17.93333333333328,-1.7066666666666492,152,54,-6.466666666666697,127.33629629629627,338
P004,22.2,H,75.79999999999995,1.5170370370370847,154,46,-30.600000000000023,99.65037037037041,184,36,66.86666666666667,124.5866666666667,208,56,-69.73333333333335,120.60444444444454,142,56,-101.93333333333328,-111.12296296296296,216
P004,22.3,F,5.133333333333326,117.19111111111113,102,54,-3.7333333333333485,-66.46518518518519,186,30,6.333333333333371,-165.07259259259263,244,222,2.0666666666667197,-164.88296296296295,222,52,-12.600000000000023,-3.1288888888888664,166
P004,22.4,L,-0.466666666666697,63.62074074074076,168,50,14.466666666666697,-82.96296296296299,426,50,21.399999999999977,-240.92444444444448,192,60,4.7333333333333485,-54.51851851851853,142,32,16.33333333333337,43.99407407407409,340
P004,23.0,F,1.7333333333333485,-53.75999999999999,252,28,4.7333333333333485,-122.9748148148148,262,32,-6.133333333333326,-21.997037037037103,164,26,44.5333333333333,-14.601481481481471,190,30,-23.133333333333326,-6.637037037037032,246
P004,23.1,L,-3.0,-138.0503703703704,116,28,-7.399999999999977,-24.74666666666667,276,26,13.666666666666629,53.285925925925994,514,30,-80.93333333333328,82.2992592592592,262,60,14.266666666666652,-89.12592592592591,302
P004,23.2,H,-90.26666666666665,-61.53481481481481,158,48,29.26666666666665,-62.767407407407404,172,36,6.866666666666674,46.838518518518526,122,38,-98.33333333333337,104.20148148148144,364,36,-43.133333333333326,5.025185185185137,278
P004,23.3,L,78.60000000000002,-21.712592592592557,144,52,8.06666666666672,73.00740740740741,336,56,20.200000000000045,-123.73333333333335,228,60,2.7333333333333485,23.324444444444453,120,58,-21.600000000000023,171.80444444444447,258
P004,23.4,H,-22.399999999999977,122.02666666666676,134,54,-4.399999999999977,-83.43703703703704,174,26,27.06666666666672,-88.46222222222212,138,32,-73.06666666666672,56.888888888888914,352,26,-110.20000000000005,115.48444444444442,256
P011,0.0,H,-8.733333333333348,47.597037037037126,210,44,-18.26666666666665,-50.5362962962962,294,152,-30.73333333333335,78.03259259259255,282,46,-12.866666666666674,-65.04296296296297,222,20,-19.73333333333335,-102.2103703703703,254
P011,0.1,L,-11.533333333333303,53.4755555555555,376,26,-8.266666666666652,-7.869629629629571,226,28,-19.200000000000045,68.26666666666665,302,36,-24.66666666666663,-1.3274074074074065,286,24,0.533333333333303,7.300740740740821,356
P011,0.2,F,-0.13333333333332575,7.111111111111086,278,24,-6.666666666666629,-38.494814814814845,130,182,-38.133333333333326,0.37925925925924275,430,38,3.2000000000000455,-78.98074074074066,324,44,-22.133333333333326,23.229629629629585,306
P011,0.3,H,-28.866666666666674,69.594074074074,218,48,-7.2000000000000455,-50.820740740740746,302,22,-35.33333333333337,-71.86962962962951,308,200,-62.06666666666672,117.38074074074075,288,44,64.20000000000005,56.69925925925918,262
P011,0.4,F,-8.0,-3.6977777777777305,204,22,-21.600000000000023,-34.22814814814819,326,14,-38.799999999999955,-18.868148148148123,264,26,-4.866666666666674,-1.137777777777842,978,28,-42.39999999999998,-13.558518518518497,522
P011,1.0,L,-19.0,42.761481481481496,348,48,-1.0,210.01481481481483,258,70,-8.133333333333326,-54.897777777777776,196,36,9.133333333333326,-201.1970370370371,212,82,-11.399999999999977,175.21777777777777,366
P011,1.1,H,-21.06666666666672,-19.911111111111097,370,24,-51.39999999999998,-24.841481481481537,258,38,5.866666666666674,-40.58074074074062,164,42,63.39999999999998,-135.77481481481482,196,58,-15.93333333333328,104.96000000000004,404
P011,1.2,F,0.33333333333337123,-5.688888888888869,232,24,-0.7999999999999545,-89.78962962962964,350,28,-14.799999999999955,-15.834074074074124,300,18,-41.33333333333337,-4.361481481481519,228,26,16.866666666666674,-5.1200000000000045,234
P011,1.3,H,-24.06666666666672,70.16296296296298,336,24,16.799999999999955,-24.272592592592616,274,38,-78.60000000000002,-79.73925925925926,180,50,-11.666666666666629,117.09629629629626,310,40,-35.866666666666674,-19.531851851851854,168
P011,1.4,L,-22.06666666666672,17.82518518518509,188,52,5.7999999999999545,-91.21185185185186,480,24,-13.333333333333371,31.857777777777756,452,40,6.0,-59.16444444444443,362,26,-18.466666666666697,-97.18518518518516,254
P011,2.0,L,-1.533333333333303,5.214814814814758,196,42,5.866666666666674,-143.2651851851852,212,18,7.600000000000023,-193.23259259259254,210,68,2.7333333333333485,71.96444444444444,222,28,-56.93333333333328,45.7007407407408,160
P011,2.1,H,-35.200000000000045,3.1288888888888096,342,26,-76.13333333333333,-61.81925925925924,250,184,-20.33333333333337,86.66074074074072,278,26,34.5333333333333,64.56888888888886,230,54,-70.13333333333333,-78.69629629629628,232
P011,2.2,F,-3.6000000000000227,-3.8874074074074088,212,30,-9.333333333333371,-90.16888888888889,490,30,-31.66666666666663,16.687407407407477,322,18,-49.73333333333335,10.619259259259252,846,36,-2.9333333333332803,11.472592592592605,292
P011,2.3,L,-11.200000000000045,25.979259259259265,200,56,-13.866666666666674,-149.90222222222224,406,54,-18.399999999999977,105.90814814814814,362,38,-17.33333333333337,-20.95407407407407,298,50,-16.93333333333328,108.08888888888885,322
P011,2.4,F,-13.266666666666652,10.90370370370374,256,28,-0.6000000000000227,-55.087407407407454,334,26,-37.60000000000002,24.93629629629629,642,42,-2.6666666666666288,-70.54222222222222,268,38,-21.866666666666674,9.291851851851789,344
P011,3.0,F,-3.3999999999999773,-7.869629629629571,196,30,-8.399999999999977,-97.65925925925927,306,28,-28.06666666666672,-19.911111111111097,198,30,36.39999999999998,-25.7896296296297,312,38,-14.200000000000045,-154.1688888888889,258
P011,3.1,H,-25.533333333333303,-10.998518518518551,390,26,1.0,16.497777777777742,142,48,-59.73333333333335,154.642962962963,320,42,-8.06666666666672,53.19111111111113,268,28,-65.5333333333333,108.27851851851858,292
P011,3.2,L,-6.7999999999999545,-31.383703703703702,384,48,-42.133333333333326,94.34074074074078,398,26,-33.799999999999955,14.601481481481414,444,26,-20.866666666666674,142.98074074074066,474,42,-15.0,30.81481481481478,346
P011,3.3,F,-13.133333333333326,-10.239999999999952,240,22,-45.60000000000002,-22.186666666666667,416,114,-44.73333333333335,-1.0429629629629744,296,30,-25.0,-29.202962962962886,174,22,-53.60000000000002,-21.143703703703636,756
P011,3.4,L,-13.0,-34.133333333333326,302,24,1.533333333333303,-90.642962962963,276,46,-34.133333333333326,39.91703703703706,778,230,-14.600000000000023,90.54814814814813,484,48,-12.733333333333348,-13.274074074074065,440
P011,4.0,H,-30.06666666666672,49.68296296296296,244,28,-52.0,-17.540740740740716,264,26,20.33333333333337,-87.32444444444445,240,60,-61.0,78.50666666666666,224,54,52.799999999999955,-10.239999999999952,232
P011,4.1,F,-11.666666666666629,-7.016296296296275,260,22,-37.39999999999998,22.281481481481478,430,22,-47.866666666666674,18.204444444444448,246,42,25.799999999999955,21.048888888888882,312,36,-39.60000000000002,9.10222222222228,358
P011,4.2,L,-6.666666666666629,-6.352592592592657,418,28,-45.133333333333326,69.12,218,166,-30.399999999999977,80.97185185185185,264,36,9.733333333333348,3.0340740740741694,276,26,30.26666666666665,-75.94666666666672,270
P011,4.3,H,-12.799999999999955,16.308148148148234,212,28,-88.39999999999998,-32.237037037037055,196,24,-98.4666666666667,-146.29925925925914,388,46,-46.200000000000045,-20.76444444444445,414,24,-92.26666666666665,27.49629629629635,276
P011,4.4,F,-9.399999999999977,-21.428148148148182,216,22,-40.5333333333333,-5.214814814814815,424,10,-48.799999999999955,1.9911111111110813,278,40,32.0,9.386666666666656,338,30,-42.200000000000045,7.111111111111086,570
P011,5.0,H,-50.60000000000002,48.73481481481474,270,42,-10.466666666666697,-77.55851851851844,450,52,-36.799999999999955,85.80740740740737,278,38,26.466666666666697,-27.875555555555536,220,30,-45.39999999999998,14.696296296296282,526
P011,5.1,F,-14.93333333333328,37.45185185185187,132,26,-14.333333333333371,-31.857777777777812,198,206,-35.799999999999955,-2.654814814814756,486,28,6.333333333333371,-11.377777777777794,358,24,-15.600000000000023,-5.4992592592591905,120
P011,5.2,L,-8.799999999999955,46.74370370370366,312,32,-10.06666666666672,-62.19851851851854,208,26,-69.66666666666663,-49.68296296296296,246,34,-31.0,130.37037037037032,262,18,-9.866666666666674,157.1081481481482,196
P011,5.3,H,17.399999999999977,53.854814814814745,244,38,8.93333333333328,-76.04148148148147,206,20,18.93333333333328,-136.81777777777768,278,64,29.600000000000023,150.56592592592585,284,24,26.0,93.39259259259256,416
P011,5.4,L,-30.133333333333326,-48.7348148148148,342,24,2.6000000000000227,-63.52592592592595,410,188,-6.533333333333303,85.33333333333337,318,28,-61.26666666666665,41.24444444444441,342,26,-12.600000000000023,81.16148148148147,258
P011,6.0,F,-6.7333333333333485,-2.7496296296296237,160,24,-18.06666666666672,-50.91555555555556,202,36,7.600000000000023,-144.30814814814812,226,26,14.399999999999977,-39.25333333333333,182,20,39.39999999999998,-27.875555555555536,280
P011,6.1,H,-14.93333333333328,-14.696296296296282,214,20,-5.133333333333326,-62.29333333333335,250,40,-52.799999999999955,81.3511111111111,216,144,-55.39999999999998,76.32592592592596,222,32,31.866666666666674,9.197037037037035,288
P011,6.2,L,-1.0666666666667197,-43.70962962962966,316,40,4.2666666666666515,-114.34666666666669,170,156,0.466666666666697,-74.80888888888887,370,50,3.8666666666666742,179.86370370370378,242,22,9.799999999999955,242.15703703703707,284
P011,6.3,H,-13.866666666666674,-32.04740740740732,246,42,-72.93333333333328,-15.454814814814767,262,34,31.93333333333328,13.368888888888932,264,32,29.66666666666663,-86.4711111111111,272,38,-107.60000000000002,-91.68592592592591,400
P011,6.4,L,12.266666666666652,-18.868148148148123,228,40,-16.600000000000023,54.2340740740741,590,24,-3.3333333333333712,53.001481481481505,252,28,-21.33333333333337,171.51999999999998,430,46,-3.7333333333333485,7.111111111111086,332
P011,7.0,L,-12.399999999999977,-17.91999999999996,180,46,7.466666666666697,-205.46370370370374,196,22,-9.0,-218.83259259259256,260,24,-14.333333333333371,-163.83999999999992,150,56,-10.799999999999955,122.50074074074075,322
P011,7.1,H,-22.26666666666665,11.472592592592605,512,20,-24.533333333333303,80.78222222222223,268,20,-56.39999999999998,96.71111111111111,174,30,34.60000000000002,100.50370370370365,328,34,0.20000000000004547,35.36592592592592,310
P011,7.2,F,-2.8666666666666742,72.43851851851855,118,28,-7.399999999999977,-23.229629629629642,260,20,-36.33333333333337,9.007407407407413,928,28,5.93333333333328,21.33333333333337,246,22,39.4666666666667,29.01333333333332,332
P011,7.3,F,11.866666666666674,-14.88592592592596,190,26,-33.5333333333333,1.6118518518518385,962,32,30.66666666666663,-8.05925925925925,254,34,0.8666666666666742,-140.8,558,38,30.399999999999977,-64.47407407407405,252
P011,7.4,H,-6.399999999999977,0.2844444444443752,364,24,15.93333333333328,-60.11259259259259,284,38,-31.06666666666672,-106.47703703703695,306,54,-1.0,118.99259259259259,342,24,-33.4666666666667,77.55851851851844,166
P011,8.0,H,-25.73333333333335,52.71703703703702,306,28,11.333333333333371,-37.07259259259263,266,42,-50.4666666666667,26.263703703703754,302,28,8.399999999999977,-14.411851851851907,268,44,-58.5333333333333,83.15259259259267,222
P011,8.1,L,-10.600000000000023,-13.748148148148175,320,46,5.06666666666672,-106.3822222222222,234,42,-15.733333333333348,45.22666666666669,248,26,-2.8666666666666742,128.09481481481487,250,60,6.7333333333333485,-89.31555555555553,304
P011,8.2,F,17.26666666666665,-9.386666666666656,224,24,-29.0,14.50666666666666,900,24,0.7333333333333485,10.90370370370374,328,36,-41.93333333333328,27.591111111111104,286,40,3.6666666666666288,17.351111111111095,488
P011,8.4,L,2.0,-24.55703703703699,280,34,-18.66666666666663,-51.95851851851842,362,58,-12.93333333333328,118.80296296296297,302,54,3.7333333333333485,-16.02370370370369,334,26,-4.2000000000000455,-65.99111111111114,352
P011,9.0,L,16.133333333333326,-16.1185185185185,300,36,10.266666666666652,-120.32,388,52,-21.06666666666672,13.274074074074065,176,36,17.06666666666672,169.0548148148148,410,34,98.0,153.31555555555565,310
P011,9.1,H,0.06666666666671972,-50.251851851851825,330,28,-32.5333333333333,29.202962962962943,350,18,-36.39999999999998,1.3274074074073496,180,30,-3.1333333333333258,54.89777777777772,342,28,-36.33333333333337,9.576296296296277,212
P011,9.2,F,-7.866666666666674,32.90074074074073,190,32,0.06666666666671972,-29.866666666666674,600,20,-24.73333333333335,21.712592592592614,240,42,9.666666666666629,-100.88296296296295,624,36,-1.3333333333333712,-1.137777777777842,406
